lhs_sample_id,fixed_baseline_cap_ratio,demand_scale,PV_potential_scale,PV_capacity_factor_scale,wind_potential_scale,wind_capacity_factor_scale,grid_existing_capacity_scale,grid_carbon_factor_scale,PV_capex,wind_capex,BESS_power_capex,BESS_energy_capex,BESS_degradation_cost,TOU_price_scale,DR_fraction,experiment_id,run_id,dataset_id,spatial_resolution,temporal_mode,technology_set,grid_carbon_scenario,co2_cap_ratio,objective_name,solver_name,solver_status,objective_value,solver_objective_value,is_valid_result,invalid_reason,runtime_seconds,timestamp,git_commit,input_hash,pv_mw,wind_mw,bess_power_mw,bess_energy_mwh,ldes_power_mw,ldes_energy_mwh,grid_expansion_mw,total_grid_interface_mw,E_ref_grid_only_ton,E_lc_unconstrained_ton,E_min_techset_ton,co2_cap_ton,actual_emissions_ton,reduction_vs_grid_only,reduction_vs_unconstrained_lc,cap_violation_ton,cap_violation_ratio,pv_cost,wind_cost,bess_power_cost,bess_energy_cost,bess_degradation_cost,bess_replacement_proxy_cost,ldes_power_cost,ldes_energy_cost,grid_purchase_cost,grid_expansion_cost,demand_response_cost,ev_flexibility_cost,thermal_flexibility_cost,load_shedding_penalty,total_system_cost,pv_curtailment_mwh,wind_curtailment_mwh,pv_generation_mwh,wind_generation_mwh,bess_charge_mwh,bess_discharge_mwh,bess_throughput_mwh,bess_equivalent_full_cycles,bess_cycling_degradation_cost_yuan,bess_calendar_ageing_cost_yuan,bess_average_duration_h,bess_max_duration_h,ldes_charge_mwh,ldes_discharge_mwh,ldes_equivalent_full_cycles,grid_import_mwh,peak_grid_import_mw,DR_shifted_mwh,DR_peak_reduction_mw,thermal_shifted_mwh,thermal_peak_reduction_mw,EV_charge_mwh,EV_discharge_mwh,actual_emissions_mt,total_system_cost_billion_cny
22,0.14,0.9120033440638351,1.1813051002438668,0.9081049282408552,0.8123533647016127,0.8030388849409458,1.0550475008047793,1.122181074624521,6173.403794507386,10763.467552110986,570.1972836499796,1437.9115084885184,0.013564161307335634,0.9021265095293179,0.14858336078415887,R3D_revised_uncertainty_lhs,r3d_083_lhs022_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1367945098487662,min_cost,scipy-linprog-highs,optimal,10049946090.767782,10049946090.767921,True,,37.650067000009585,2026-06-05T10:12:24.729817+00:00,f614d91,65153355fdab980e41c2090ba7d5942a33771de13cc350cc95cdb00e7754b5c5,6029.1589653705,623.6530143011593,5627.141383632544,22508.56553453017,0.0,0.0,0.0,4063.263963801392,4940343.2239767965,3138520.174985719,560836.0224097234,675811.8298085793,675811.8298085828,0.863205490151233,0.7846718223464477,3.492459654808044e-09,5.167798935684905e-15,3469938803.601404,681023318.5768747,446881592.8338726,4507746379.668525,348873498.4992436,0.0,0.0,0.0,592145342.3382863,0.0,3337155.2495789737,0.0,0.0,0.0,10049946090.767782,1260570.134142935,266524.9806530231,5264036.749335224,1074950.2509442233,2894625.35552224,2912642.067807619,5807267.423329859,161.7518708233185,78770712.08488157,270102786.4143621,4.0,4.0,0.0,0.0,0.0,1007411.5803118248,1239.3743016408196,83428.88123947434,133.75948718575293,0.0,0.0,0.0,0.0,0.6758118298085828,10.049946090767783
23,0.14,1.0114416151729997,1.083480803339522,0.9995014363999789,1.052042033680995,1.1584927464152228,1.143275828428669,0.869011072795537,6105.619172792056,10560.307880203369,940.1367507579785,1340.5576269499447,0.06825791079708844,1.019000146551141,0.06369750070528209,R3D_revised_uncertainty_lhs,r3d_084_lhs023_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.159280246253284,min_cost,scipy-linprog-highs,optimal,9877545469.865255,9877545469.865177,True,,33.48983030000818,2026-06-05T10:13:10.718730+00:00,f614d91,d124b50920090d6b8a44d47ed91ada3fa6cc27b304c3586a598f4623545b2041,5511.222005723999,902.8818038613668,4893.82813693812,19575.31254775248,0.0,0.0,0.0,4403.054337170513,4242910.503377286,2318165.751934768,531292.5174524174,675811.8298085793,675811.8298085816,0.8407197537467155,0.7084713078672045,2.3283064365386963e-09,3.445199290456604e-15,3137025252.1290536,971589509.9324791,640795183.5214831,3654884759.6477113,615447728.0793555,0.0,0.0,0.0,855576638.0914972,0.0,2226398.463674439,0.0,0.0,0.0,9877545469.865255,1681736.3433558098,1190959.263157654,4882631.527097509,1610777.1654507758,2601011.245564191,2974078.484878569,5575089.7304427605,189.9125797879045,380543977.5063258,234903750.57302976,4.0,4.0,0.0,0.0,0.0,1300901.962211815,1601.5125138796066,55659.96159186098,84.27783268052282,0.0,0.0,0.0,0.0,0.6758118298085816,9.877545469865256
24,0.14,0.9645125987877211,1.0795635377994288,0.9416659276934027,1.2941746421418534,0.932191786959355,1.0120409380109399,0.9922860096154134,5987.17580192873,11806.680275497736,765.4339739023771,1317.1323167335377,0.015446635988623862,0.8921906208413114,0.14036480882295005,R3D_revised_uncertainty_lhs,r3d_085_lhs024_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1462794329072819,min_cost,scipy-linprog-highs,optimal,10271748337.183277,10271748337.183403,True,,43.52032979999785,2026-06-05T10:14:07.220193+00:00,f614d91,12a665208801d851ff1a9a15cf1b9d66549455c8ad2183e6db8a84db3d18342b,5526.687487134307,984.4636198990185,5940.543958029572,23762.17583211829,0.0,0.0,0.0,3897.634438425638,4620005.809271474,2771635.029206166,588577.9773227496,675811.8298085793,675811.8298085785,0.8537205670927183,0.7561685349307552,0.0,0.0,3084802147.176763,1155364388.6359718,633305768.1635895,4359082674.9919405,373365462.5454772,0.0,0.0,0.0,662662055.6399107,0.0,3165840.029625759,0.0,0.0,0.0,10271748337.183275,1349006.8309121022,872587.3627993879,4852872.999248293,1585560.4907288025,2750263.6684430637,2960970.3261321667,5711233.9945752295,155.76069017477943,88219352.56005776,285146109.98541945,4.0,4.0,0.0,0.0,0.0,1139286.6560938996,1585.2972966967943,79146.00074064398,134.5980265670037,0.0,0.0,0.0,0.0,0.6758118298085785,10.271748337183276
25,0.14,1.0869531632094838,0.8484883594351976,1.0451732405755272,1.0937691179146967,0.9168461586022768,1.150709947363087,0.9358781221567118,5427.241152927026,11588.265436425187,601.9906504042358,1129.3685335783016,0.0016028808282170287,0.9323387174556754,0.12391043818651441,R3D_revised_uncertainty_lhs,r3d_086_lhs025_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1376251832694064,min_cost,scipy-linprog-highs,optimal,42284815456120.93,42284815456121.16,False,load_shedding,24.103968199982774,2026-06-05T10:14:43.657799+00:00,f614d91,b00f3c9e1ec77765d804bbeddfd5becfede51f7e75d3ea35d902ebef1dd0ff6f,4361.769492819709,761.2931611866007,8880.438144864636,35521.752579458545,0.0,0.0,0.0,4431.685074218648,4910524.467645231,2623927.4613058395,912323.249638149,675811.8298085793,675811.8298085784,0.8623748167305938,0.7424426399835574,0.0,0.0,2206897823.379756,880444657.2945762,744566744.7743275,5587397426.403851,437545816.3313791,0.0,0.0,0.0,608598531.5242075,0.0,2841092.136943924,0.0,0.0,42274347164029.086,42284815456120.93,145409.57834443665,66730.74061017386,5287251.041383388,1802881.1247000892,3492005.9618816306,3548308.6886025453,7040314.650484175,124.86393656483236,11284785.377876556,426261030.95350254,4.0,4.0,0.0,0.0,0.0,1207954.5220891514,2015.6843903215624,71027.30342359809,157.26075488492606,0.0,0.0,0.0,0.0,0.6758118298085783,42284.81545612093
26,0.14,0.9737313843172397,0.8646489530580754,0.9034529878743855,1.1028028303872752,0.8633529824358357,1.1053660630280797,0.9615846077694803,5292.9188895428415,10105.1819399325,943.3300813018009,1264.454608459965,0.008938076843100416,0.9400361229099174,0.09468879760969202,R3D_revised_uncertainty_lhs,r3d_087_lhs026_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1495207126527727,min_cost,scipy-linprog-highs,optimal,28882008432471.133,28882008432471.027,False,load_shedding,47.215768499998376,2026-06-05T10:15:43.455764+00:00,f614d91,4e2b4de8be39efd8dba7682365e3ec0f07891d2af27e10e1387978748d139a83,4443.948054686897,958.4656391431928,7802.033552008155,31208.13420803262,0.0,0.0,0.0,4257.053912060855,4519854.258439736,2513852.111558773,841773.9402116204,675811.8298085793,675811.8298085798,0.8504792873472271,0.7311648419168434,4.656612873077393e-10,6.890398580913207e-16,2192828206.651414,997278916.1574904,1025064025.930283,5496048338.733696,429135377.1003079,0.0,0.0,0.0,619510829.4722414,0.0,2036987.148576154,0.0,0.0,28871246529789.938,28882008432471.133,296589.79737665603,484055.1148317646,4487905.312789251,1732446.229853321,2967389.5664454256,3145532.437138938,6112922.003584364,125.99008707837592,54637766.6039164,374497610.4963915,4.0,4.0,0.0,0.0,0.0,1175661.715723427,1785.0317822965349,50924.67871440385,110.88254166757848,0.0,0.0,0.0,0.0,0.6758118298085798,28882.00843247113
27,0.14,1.0853940732314187,0.9615182627545154,1.0291607410969257,0.8237163030833261,1.0146147402482475,0.9820877401917784,1.1410790877064538,6127.29412438974,10973.471721307938,910.3278956761544,1041.3622802245657,0.022275556905391482,0.884674637015185,0.10531143730396535,R3D_revised_uncertainty_lhs,r3d_088_lhs027_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1130381036488857,min_cost,scipy-linprog-highs,optimal,48850023557188.375,48850023557188.234,False,load_shedding,41.07165800000075,2026-06-05T10:16:37.238303+00:00,f614d91,19cba8b68ba3c3d0585e2db21d1b225813485e8d84c3aa951cabb6060ba54919,4936.0272431498215,706.1876783629403,8547.327841696722,34189.31136678689,0.0,0.0,0.0,3782.276836795024,5978619.668884024,3388394.5032480382,1008963.1759728296,675811.8298085793,675811.8298085791,0.8869618963511143,0.8005510193217581,0.0,0.0,2819594614.27276,782751614.3914412,1083696594.3874807,4958744039.211164,567530685.0796952,0.0,0.0,0.0,453888561.8613741,0.0,2828246.1234546797,0.0,0.0,48839354522833.05,48850023557188.375,386684.211332277,327542.7836376514,5667035.954548528,1591675.447736309,3516499.171535111,3543209.7886565984,7059708.96019171,129.54376846920934,157258948.67825255,410271736.40144265,4.0,4.0,0.0,0.0,0.0,990727.305375286,1753.2902589180433,70706.15308636698,144.02665109964704,0.0,0.0,0.0,0.0,0.675811829808579,48850.023557188375
28,0.14,0.953515540389322,0.9834314091802343,0.9500115662577228,0.9512375785513856,0.8831011317761341,1.1698138557142599,0.9180184962175111,4945.017663354026,10537.115184623377,703.2909719341702,1475.8019545237216,0.08995866330733467,0.9905886865210534,0.058988734585733366,R3D_revised_uncertainty_lhs,r3d_089_lhs028_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1599369588154902,min_cost,scipy-linprog-highs,optimal,10763469761.070715,10763469761.070827,True,,36.195025000022724,2026-06-05T10:17:25.827901+00:00,f614d91,58e1d10e54b9e72153a2c769c63fc5d93c7241b0e8f3b1596946725e4ec83e46,5044.338337425451,821.6162652736923,6427.472874332603,25709.891497330413,0.0,0.0,0.0,4505.259223545454,4225488.81017691,2355303.469421043,622185.8775893138,675811.8298085793,675811.8298085791,0.8400630411845098,0.7130680446988429,0.0,0.0,2325479159.2658143,882649158.8874218,629585605.7184149,5284547673.938907,845584666.2966988,0.0,0.0,0.0,793643979.3748759,0.0,1979517.5885808475,0.0,0.0,0.0,10763469761.070717,742158.02188239,543034.9442688973,4968612.166080004,1400456.025290883,2935519.459051934,3034622.254747239,5970141.713799173,147.54157242662512,537065968.3287338,308518697.96796495,4.0,4.0,0.0,0.0,0.0,1231454.719530672,1660.418104563401,49487.939714521184,71.71590881389162,0.0,0.0,0.0,0.0,0.675811829808579,10.763469761070716
29,0.14,1.0670065788818108,0.9587357203442419,0.962627941219338,0.9705122896369145,0.8503361978411733,0.9610382295992956,0.8883402690515578,5548.169277472221,9229.654399303887,964.1112367355345,1200.6924445998088,0.05605066775939269,1.1408728743790313,0.08103483822239428,R3D_revised_uncertainty_lhs,r3d_090_lhs029_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1477003706880283,min_cost,scipy-linprog-highs,optimal,29172564559355.832,29172564559355.81,False,load_shedding,46.979787700023735,2026-06-05T10:18:25.341832+00:00,f614d91,f1ac2f1634436d706631a1776159823221f96179fb1ba597c1f5f88de41e5b6a,4923.916015172128,853.1844498488076,8308.662813491668,33234.65125396667,0.0,0.0,0.1938610195334066,3701.4035252172575,4575559.469894791,2290976.422798892,830670.779767127,675811.8298085793,675811.829808583,0.8522996293119708,0.7050114426830538,3.725290298461914e-09,5.512318864730566e-15,2546834570.361833,829300040.8101842,1115675187.1001654,5557793402.821246,780846426.177638,0.0,0.0,0.0,823363778.8835394,13521.349682480632,2242383.024153985,0.0,0.0,29160908490045.305,29172564559355.832,306381.992837313,348230.13772770297,5342086.138884325,1595055.5660024,3350545.272262416,3465263.109717461,6815808.381979876,130.33321318904578,382030611.130038,398815815.0476,4.0,4.0,0.0,0.0,0.0,1272595.928799327,1626.2028514099811,56059.57560384963,114.4534405851114,0.0,0.0,0.0,0.0,0.675811829808583,29172.564559355833
30,0.14,1.0309843590036198,1.1012560337193664,1.056887957138873,1.1935595040696299,0.8364330833122788,1.0813645316094935,1.0218940143298239,4607.436945197184,9599.155901581582,974.0820035211652,1174.9760991658309,0.004755531860640022,1.0511406693504834,0.1389404941032501,R3D_revised_uncertainty_lhs,r3d_091_lhs030_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1328832023844167,min_cost,scipy-linprog-highs,optimal,9809625322.030096,9809625322.030119,True,,40.01553750000312,2026-06-05T10:19:18.132778+00:00,f614d91,aa63c48e4e698cbfdf9e8b9e94d15385bd4ae6bad7e1435b06435b93a32d9b48,5629.86495335584,882.8528905852032,6871.785208994967,27487.140835979862,0.0,0.0,0.0,4164.617734907885,5085758.152136707,2325094.2193837306,600842.766192075,675811.8298085793,675811.8298085803,0.867116797615583,0.709340024083968,1.0477378964424131e-09,1.5503396807054717e-15,2418230943.663308,883656696.172838,932276186.9392208,4498193102.902304,361461927.5691633,0.0,0.0,0.0,712484932.4917507,0.0,3321532.2915110816,0.0,0.0,0.0,9809625322.030096,1345563.0349819474,513835.08383413753,5745127.137984125,1464148.135161561,3319337.0726235523,3328970.3015909065,6648307.374214458,151.38762164530866,31616237.537404865,329845690.0317584,4.0,4.0,0.0,0.0,0.0,1106277.3574663785,1708.4276455477582,83038.30728777703,144.7655219968356,0.0,0.0,0.0,0.0,0.6758118298085803,9.809625322030096
31,0.14,0.9729672237669313,0.8256030794755661,1.0989814884532554,1.0754917246066527,0.9251205125380735,0.857131619047654,0.8603262219915258,5793.995952485891,9641.57643299545,724.0263573460775,1073.8292850526734,0.09739696271305118,0.9539872437885296,0.09985175464601374,R3D_revised_uncertainty_lhs,r3d_092_lhs031_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1672502102937814,min_cost,scipy-linprog-highs,optimal,9432684905.090225,9432684905.090206,True,,42.228283900010865,2026-06-05T10:20:13.197597+00:00,f614d91,6609e99f4bdf351e2f485892a4f52c13c1c1f22f9bb53b88d649433009e513cc,4237.489234253907,902.9450898509552,6510.698046042344,26042.79218416937,0.0,0.0,0.0,3301.038121273656,4040723.3486970793,2206270.1881144783,617116.4780151303,675811.8298085793,675811.829808579,0.8327497897062186,0.6936858262196159,0.0,0.0,2288901963.414343,906763538.7620444,656540355.1220752,3894953563.476295,887749981.9611433,0.0,0.0,0.0,794606594.3355263,0.0,3168908.018799705,0.0,0.0,0.0,9432684905.090223,776896.9307755943,657584.1827021412,4772688.836386012,1579914.089789552,2858021.1683508498,3048081.64766673,5906102.81601758,146.3015959517374,575236475.7511108,312513506.21003246,4.0,4.0,0.0,0.0,0.0,1314034.35218628,1589.4191756491452,79222.7004699926,130.2880976330005,0.0,0.0,0.0,0.0,0.6758118298085789,9.432684905090223
32,0.14,1.0728768710949783,1.0375227121948092,0.9283651690110905,0.705718614097808,1.1878127055947787,1.0611069973168699,1.1362124275890992,5103.942917436946,10313.056025438347,670.6928724107906,1342.9210886570681,0.09182621210913362,1.019376723709037,0.027844169402495962,R3D_revised_uncertainty_lhs,r3d_093_lhs032_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1148467192859894,min_cost,scipy-linprog-highs,optimal,49553935441665.27,49553935441665.12,False,load_shedding,25.401731399993878,2026-06-05T10:20:50.740416+00:00,f614d91,63dbf0d60e82f03ad39d05ced53a21b5e3f6ae19c675d0337977408c7c0625de,5315.078901546234,625.2418176160842,8431.158647078777,33724.63458831511,0.0,0.0,0.0,4086.6006702506993,5884467.871700224,3181182.6358051696,1012315.3651294566,675811.8298085793,675811.8298085788,0.8851532807140107,0.7875595628486988,0.0,0.0,2529041296.07714,660728372.1001376,787572326.5240355,6307790224.936473,1047133005.7634208,0.0,0.0,0.0,528127816.4724104,0.0,848318.4986951265,0.0,0.0,49542074200304.9,49553935441665.27,361855.9379292901,383188.9215828546,5518317.509096724,1606105.3901415851,3473788.9782347027,3522442.010147083,6996230.988381786,130.5589390791923,642437390.7036395,404695615.0597813,4.0,4.0,0.0,0.0,0.0,994970.8191295532,1987.3506047929611,21207.96246737816,43.85129275533933,0.0,0.0,0.0,0.0,0.6758118298085788,49553.93544166527
33,0.14,1.0588628775049167,0.8313584199143919,1.0723253340023693,1.2254931299772467,1.118324020173704,0.8853388290100929,1.1327162511063695,6044.973440160369,9885.12628393347,785.1382206121053,1469.1636719200492,0.0339362408482111,1.0336483736807969,0.015632858510750806,R3D_revised_uncertainty_lhs,r3d_094_lhs033_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1167258814315576,min_cost,scipy-linprog-highs,optimal,40307261159639.89,40307261159640.17,False,load_shedding,22.562172700010706,2026-06-05T10:21:25.273846+00:00,f614d91,a6cbf1d7e5db23f91b8670ec86887472dbe6a5b2a238a937bffc625db896b048,4258.263039283296,1052.8913995697185,8742.084685904996,34968.338743619985,0.0,0.0,2.113074108256016,3411.7845409633505,5789734.21764086,3023777.517862666,948660.9385355162,675811.8298085793,675811.8298085807,0.8832741185684421,0.776500808734674,1.3969838619232178e-09,2.067119574273962e-15,2399757061.773283,1077403751.9305954,955961988.222776,7155247766.378884,648987952.728907,0.0,0.0,0.0,548619484.7025123,147381.94399004485,433032.18865876703,0.0,0.0,40294474601220.02,40307261159639.89,601351.1033475333,991663.9250691254,4840173.963325936,2162282.3318916075,3305963.598061041,3452825.2976029264,6758788.895663967,123.42684202552007,229367887.8054671,419620064.9234399,4.0,4.0,0.0,0.0,0.0,998041.8385269076,1550.4748499274046,10825.804716469174,19.61216895241053,0.0,0.0,0.0,0.0,0.6758118298085807,40307.26115963989
34,0.14,1.061154055246214,0.8409688142138041,1.036918468010743,0.7540549212069223,1.1663703378942087,1.1915168214223548,0.8300555858825055,5035.239464898369,10357.6623605734,538.257665343494,1409.4746308983763,0.03020830036439485,1.1724620314003213,0.08997594282877293,R3D_revised_uncertainty_lhs,r3d_095_lhs034_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1589433786069437,min_cost,scipy-linprog-highs,optimal,26714841229488.75,26714841229488.742,False,load_shedding,33.1171892999846,2026-06-05T10:22:10.692432+00:00,f614d91,db9c47673051043a09f596e8c97e949f53c41e3f13147b40107732f9c1e41da0,4320.581611010123,662.1949442284734,8267.0034361316,33068.0137445264,0.0,0.0,0.0,4588.843022760232,4251903.009308847,2027394.2321716803,808316.460436,675811.8298085793,675811.8298085774,0.8410566213930567,0.66665988336927,0.0,0.0,2028162454.305675,702089497.6755702,619751856.9145383,6491497110.148946,597985176.3158697,0.0,0.0,0.0,912833036.3915988,0.0,2379090.783090825,0.0,0.0,26703486531266.21,26714841229488.75,283319.8541812296,371950.5839324494,5055538.579269403,1696882.1756762457,3236000.3153162976,3423394.9156269743,6659395.230943272,129.40733839032112,201169011.38155296,396816164.9343168,4.0,4.0,0.0,0.0,0.0,1361954.8244851208,1893.736401814635,59477.26957727063,119.86867973673128,0.0,0.0,0.0,0.0,0.6758118298085775,26714.84122948875
35,0.14,0.9847186427159138,1.159345239395118,1.088829410701563,1.1776084057795277,1.0983740318958801,1.0795451373902842,0.8225395641505157,4355.366037123258,11722.794069087662,798.701870337607,1271.2917013611557,0.06372530682583222,0.9034006531954927,0.041433014564908686,R3D_revised_uncertainty_lhs,r3d_096_lhs035_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1728459025055015,min_cost,scipy-linprog-highs,optimal,6776141508.312837,6776141508.312855,True,,27.16733390002628,2026-06-05T10:22:50.061636+00:00,f614d91,7acf5bf1d3e2f7d7d8354fd4fbc9e2e42325278a6870e8ed05991afcb6d233c3,5184.614572651279,445.7968054405572,3509.509273142274,14038.037092569097,0.0,0.0,0.0,4157.61077175104,3909909.462777509,2006389.5423178184,379181.74208481074,675811.8298085793,675811.8298085794,0.8271540974944984,0.6631701792923677,1.1641532182693479e-10,1.7225996452283019e-16,2105142662.923179,520260790.5965517,390400702.89357615,2485599156.463107,529962426.4235995,0.0,0.0,0.0,743181217.1318085,0.0,1594551.881016178,0.0,0.0,0.0,6776141508.312837,1351350.267372104,190938.49077984053,5375904.918472796,1120627.8601759614,2796110.8597425143,2876768.55535082,5672879.415093334,256.1583696122311,361505981.3127703,168456445.11082914,4.0,4.0,0.0,0.0,0.0,1374399.7967453836,1543.3761930495405,39863.797025404456,58.10252197058928,0.0,0.0,0.0,0.0,0.6758118298085795,6.776141508312836
36,0.14,1.0766611460782238,0.9667631579056611,0.9581320527916716,0.9832836872927302,1.181162137990178,0.800664963938637,1.0890889730011177,6493.890478956647,10200.645913460381,851.1894335608897,1091.92169040152,0.11603576060298104,1.1782096709915095,0.004869667222169011,R3D_revised_uncertainty_lhs,r3d_097_lhs036_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.119394864968747,min_cost,scipy-linprog-highs,optimal,41467909771934.55,41467909771934.45,False,load_shedding,33.46904850000283,2026-06-05T10:23:35.390205+00:00,f614d91,60bee1b0417946bf6d27ac13b3b99f53758f82743400fe67f43ae03aab31fc5b,4952.214834672848,854.8924043423413,8671.927169893272,34687.70867957309,0.0,0.0,11.5914666787243,3095.1617254287903,5660309.008980248,2945610.287523873,945713.0954571228,675811.8298085793,675811.8298085805,0.8806051350312527,0.7705698433119343,1.164153218269348e-09,1.722599645228302e-15,2998091154.013001,895895654.4304702,1028066815.1023896,5275293185.424654,1222704212.6921504,0.0,0.0,0.0,655442101.6728631,808477.5096772105,144679.04873537732,0.0,0.0,41455833325654.66,41467909771934.55,494386.8262026726,722415.6013969976,5160011.881135718,1982315.1146699812,3425454.9394291146,3524572.3999578,6950027.339386914,127.01085392076328,806451708.5372733,416252504.15487707,4.0,4.0,0.0,0.0,0.0,1038021.9043704768,1626.382472887065,3616.9762183844327,6.973318404612226,0.0,0.0,0.0,0.0,0.6758118298085805,41467.909771934545
37,0.14,1.0397623402991092,1.027059362724666,1.0522369096761481,1.2087574494527469,0.8095747632969708,1.1749568512391597,0.9949561926132731,5359.122004088028,9063.996220890438,864.924397926577,1441.7357533910654,0.06558215636954519,1.1087294822465616,0.00047350024379706724,R3D_revised_uncertainty_lhs,r3d_098_lhs037_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1353287209758137,min_cost,scipy-linprog-highs,optimal,12685636827.990284,12685636827.990267,True,,33.63367149999249,2026-06-05T10:24:20.955741+00:00,f614d91,4ab5aec05a6fb1a84ffb2458728657c6f5720733737f900b0028d1e5f6776eb6,5259.965232419489,1035.7563179948995,7994.220134754419,31976.880539017675,0.0,0.0,0.0,4525.066244903617,4993853.669313569,2500123.5466069225,666058.7338825045,675811.8298085793,675811.8298085791,0.8646712790241864,0.7296886264977719,0.0,0.0,2627948887.158427,993338656.2481254,963016539.9871304,6420979128.972446,839056512.7285105,0.0,0.0,0.0,841279564.9608785,0.0,17537.93476772226,0.0,0.0,0.0,12685636827.990284,852902.4915358498,640496.1964251709,5742753.374579762,1605544.443142225,3515706.9138394417,3427247.8693879186,6942954.78322736,133.97366361323324,455333946.2602984,383722566.46821207,4.0,4.0,0.0,0.0,0.0,1136229.130665771,1450.8853403645137,438.44836919305646,0.6411054480176012,0.0,0.0,0.0,0.0,0.675811829808579,12.685636827990283
38,0.14,0.9331770650300586,1.0261514714784516,0.9811311137692483,0.8484515453312157,1.0271923812704329,1.0186546318319591,1.037217973781815,4460.81213936479,10271.881281379472,827.3769682051718,1145.929948348103,0.07575700714880819,1.1562837664778909,0.05498544301556686,R3D_revised_uncertainty_lhs,r3d_099_lhs038_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1446418441410778,min_cost,scipy-linprog-highs,optimal,8941210339.730406,8941210339.730366,True,,30.500777999986894,2026-06-05T10:25:03.805939+00:00,f614d91,77a01ef7d654e737736a2182e3b94964a4e71b2edc21d6bf8cea4cddc8d9a4c9,5250.373983069677,724.9180062116218,5958.073810296033,23832.29524118413,0.0,0.0,0.0,3923.105503709491,4672312.039588071,2137096.4232014585,592078.3787983522,675811.8298085793,675811.829808581,0.8553581558589218,0.6837710163792297,1.746229827404022e-09,2.5838994678424525e-15,2183456627.821855,763726899.4466313,686576289.8929784,3803675290.2166414,731541433.3635969,0.0,0.0,0.0,770460826.4507973,0.0,1772972.5379039336,0.0,0.0,0.0,8941210339.730406,1160222.5068177104,618352.27610586,4978512.271684017,1376192.2424164782,2895300.1700498727,2986055.3274580147,5881355.497507887,156.61811510593978,445553890.46938735,285987542.8942096,4.0,4.0,0.0,0.0,0.0,1089933.1079479684,1580.1715872906182,44324.31344759834,65.68835160938333,0.0,0.0,0.0,0.0,0.675811829808581,8.941210339730405
39,0.14,1.0948106978686696,1.0170877343529625,0.9757500096598989,0.9091562486755586,1.1501381751162016,0.9675592532147115,0.8038395260015093,4581.672723785371,9179.434948301674,931.9827935087837,1295.1517530508436,0.09462920488788937,1.0012514572893298,0.1005525203566066,R3D_revised_uncertainty_lhs,r3d_100_lhs039_capfix0p14,xinwu_k100,k100,repday_opt,base_with_storage_degradation,baseline,0.1590814846909493,min_cost,scipy-linprog-highs,optimal,1776031624333.5093,1776031624333.5142,False,load_shedding,42.50690450001275,2026-06-05T10:25:59.099059+00:00,f614d91,c03edc1f846d9ea2dba83772aea24167151f456c5a8dc5ac410ec823ddb1cdd6,5210.844836484646,793.0884719241386,8681.444205638776,34725.776822555104,0.0,0.0,0.1300707954019141,3726.453903069356,4248211.733260424,2236741.5102900425,684286.7461865139,675811.8298085793,675811.8298085774,0.8409185153090512,0.6978587705823265,0.0,0.0,2225730623.9684434,767770764.9828049,1126884403.2242966,6264005389.313428,1086491584.412804,0.0,0.0,0.0,916373899.4439996,9072.131738194052,3491640.1657528924,0.0,0.0,1763640866955.866,1776031624333.5093,514446.77405438846,603915.9641414407,5544655.571639057,1839372.3242223167,3522710.185796636,3555255.473279311,7077965.659075947,127.97609580651984,669782262.5421426,416709321.87066126,4.0,4.0,0.0,0.0,0.0,1406373.0050783537,1675.5762598116578,87291.00414382231,143.03892515031842,0.0,0.0,0.0,0.0,0.6758118298085775,1776.0316243335092
