experiment_id,run_id,r2_family,technology_set,grid_carbon_scenario,spatial_resolution,network_mode,fixed_baseline_cap_ratio,co2_cap_mt,actual_emissions_mt,total_system_cost_billion_cny,dual_MAC_CNY_per_tCO2,dual_shadow_price_raw,co2_cap_slack,co2_cap_is_binding,is_valid_result,invalid_reason
R2C_flexibility_ablation_ramped,r2_R2C_flexibility_ablation_ramped_0069_k100_repday_opt_base_with_DR10_EV_medium_thermal10_liion_4h_with_degradation_baseline_capfix0p15,R2C_flexibility_ablation_ramped,base_with_DR10_EV_medium_thermal10,baseline,k100,node_interface,0.15,0.7240841033663348,0.7240841033663364,4594.354154316879,167278167.2800268,-167278167.2800268,0.0,True,False,load_shedding
R2C_flexibility_ablation_ramped,r2_R2C_flexibility_ablation_ramped_0070_k100_repday_opt_base_with_DR10_EV_medium_thermal10_liion_4h_with_degradation_baseline_capfix0p14,R2C_flexibility_ablation_ramped,base_with_DR10_EV_medium_thermal10,baseline,k100,node_interface,0.14,0.6758118298085793,0.6758118298085796,12669.25160549857,167278167.28002676,-167278167.28002676,0.0,True,False,load_shedding
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0071_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p40_node_interface,R2D_network_abstraction_revised,base_with_storage_degradation,baseline,k100,node_interface,0.4,1.9308909423102263,1.9308909423102258,5.3709271833666525,850.3233316789649,-850.3233316789649,0.0,True,True,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0072_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p25_node_interface,R2D_network_abstraction_revised,base_with_storage_degradation,baseline,k100,node_interface,0.25,1.2068068389438917,1.2068068389438946,6.595777846292342,2773.3567110555005,-2773.3567110555005,0.0,True,True,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0073_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p14_node_interface,R2D_network_abstraction_revised,base_with_storage_degradation,baseline,k100,node_interface,0.14,0.6758118298085793,0.6758118298085811,10.722882634181012,13304.350744154934,-13304.350744154934,0.0,True,True,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0074_k100_repday_opt_base_with_DR10_EV_medium_thermal10_liion_4h_with_degradation_baseline_capfix0p40_node_interface,R2D_network_abstraction_revised,base_with_DR10_EV_medium_thermal10,baseline,k100,node_interface,0.4,1.9308909423102263,1.9308909423102185,5.628352866191251,1047.5014121308443,-1047.5014121308443,0.0,True,True,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0075_k100_repday_opt_base_with_DR10_EV_medium_thermal10_liion_4h_with_degradation_baseline_capfix0p25_node_interface,R2D_network_abstraction_revised,base_with_DR10_EV_medium_thermal10,baseline,k100,node_interface,0.25,1.2068068389438917,1.2068068389438955,7.0461150674940844,3805.4452631837457,-3805.4452631837457,0.0,True,True,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0076_k100_repday_opt_base_with_DR10_EV_medium_thermal10_liion_4h_with_degradation_baseline_capfix0p14_node_interface,R2D_network_abstraction_revised,base_with_DR10_EV_medium_thermal10,baseline,k100,node_interface,0.14,0.6758118298085793,0.6758118298085796,12669.25160549857,167278167.28002676,-167278167.28002676,0.0,True,False,load_shedding
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0077_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p40_copperplate,R2D_network_abstraction_revised,base_with_storage_degradation,baseline,k100,copperplate,0.4,1.9308909423102263,1.9308909423102258,5.040887171361225,132.73299702629208,-132.73299702629208,0.0,True,True,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0078_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p25_copperplate,R2D_network_abstraction_revised,base_with_storage_degradation,baseline,k100,copperplate,0.25,1.2068068389438917,1.2068068389438917,5.599273693298596,1320.8291108820654,-1320.8291108820654,0.0,True,True,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0079_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p14_copperplate,R2D_network_abstraction_revised,base_with_storage_degradation,baseline,k100,copperplate,0.14,0.6758118298085793,0.6758118298085796,6.6326117319458255,4539.020351983768,-4539.020351983768,0.0,True,True,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0080_k100_repday_opt_base_with_DR10_EV_medium_thermal10_liion_4h_with_degradation_baseline_capfix0p40_copperplate,R2D_network_abstraction_revised,base_with_DR10_EV_medium_thermal10,baseline,k100,copperplate,0.4,1.9308909423102263,1.9308909423102272,5.188782200188661,297.6641467669674,-297.6641467669674,0.0,True,True,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0081_k100_repday_opt_base_with_DR10_EV_medium_thermal10_liion_4h_with_degradation_baseline_capfix0p25_copperplate,R2D_network_abstraction_revised,base_with_DR10_EV_medium_thermal10,baseline,k100,copperplate,0.25,1.2068068389438917,1.2068068389438917,5.799754947417287,1384.0406314073816,-1384.0406314073816,0.0,True,True,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0082_k100_repday_opt_base_with_DR10_EV_medium_thermal10_liion_4h_with_degradation_baseline_capfix0p14_copperplate,R2D_network_abstraction_revised,base_with_DR10_EV_medium_thermal10,baseline,k100,copperplate,0.14,0.6758118298085793,0.6758118298085793,6.893614128509461,4539.020351983767,-4539.020351983767,0.0,True,True,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0083_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p40_spatial_transfer_proxy,R2D_network_abstraction_revised,base_with_storage_degradation,baseline,k100,spatial_transfer_proxy,0.4,1.9308909423102263,1.9308909423102276,5.154449931839928,281.7626362111792,-281.7626362111792,0.0,True,True,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0084_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p25_spatial_transfer_proxy,R2D_network_abstraction_revised,base_with_storage_degradation,baseline,k100,spatial_transfer_proxy,0.25,1.2068068389438917,1.2068068389438897,5.8074927139258925,1611.9470582135866,-1611.9470582135866,0.0,True,True,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0085_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p14_spatial_transfer_proxy,R2D_network_abstraction_revised,base_with_storage_degradation,baseline,k100,spatial_transfer_proxy,0.14,0.6758118298085793,0.6758118298085781,7.531790633519571,5070.301716988786,-5070.301716988786,0.0,True,True,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0086_k100_repday_opt_base_with_DR10_EV_medium_thermal10_liion_4h_with_degradation_baseline_capfix0p40_spatial_transfer_proxy,R2D_network_abstraction_revised,base_with_DR10_EV_medium_thermal10,baseline,k100,spatial_transfer_proxy,0.4,1.9308909423102263,1.9308909423102232,5.323171482811745,497.7622480203099,-497.7622480203099,0.0,True,True,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0087_k100_repday_opt_base_with_DR10_EV_medium_thermal10_liion_4h_with_degradation_baseline_capfix0p25_spatial_transfer_proxy,R2D_network_abstraction_revised,base_with_DR10_EV_medium_thermal10,baseline,k100,spatial_transfer_proxy,0.25,1.2068068389438917,1.2068068389438895,6.112638483659578,1729.7427037112514,-1729.7427037112514,0.0,True,True,
R2D_network_abstraction_revised,r2_R2D_network_abstraction_revised_0088_k100_repday_opt_base_with_DR10_EV_medium_thermal10_liion_4h_with_degradation_baseline_capfix0p14_spatial_transfer_proxy,R2D_network_abstraction_revised,base_with_DR10_EV_medium_thermal10,baseline,k100,spatial_transfer_proxy,0.14,0.6758118298085793,0.6758118298085807,7.971824956395961,12250.465353468997,-12250.465353468997,0.0,True,True,
R2E_spatial_resolution_revised,r2_R2E_spatial_resolution_revised_0089_k70_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p40,R2E_spatial_resolution_revised,base_with_storage_degradation,baseline,k70,node_interface,0.4,1.9308909423102263,1.9308909423102376,10.577008060704015,4987.579763594456,-4987.579763594456,0.0,True,True,
R2E_spatial_resolution_revised,r2_R2E_spatial_resolution_revised_0090_k70_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p25,R2E_spatial_resolution_revised,base_with_storage_degradation,baseline,k70,node_interface,0.25,1.2068068389438917,1.206806838943894,14998.08766921781,167278167.28002676,-167278167.28002676,0.0,True,False,load_shedding
R2E_spatial_resolution_revised,r2_R2E_spatial_resolution_revised_0091_k70_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p14,R2E_spatial_resolution_revised,base_with_storage_degradation,baseline,k70,node_interface,0.14,0.6758118298085793,0.6758118298085796,103822.07363517077,167278514.36721325,-167278514.36721325,0.0,True,False,load_shedding
R2E_spatial_resolution_revised,r2_R2E_spatial_resolution_revised_0092_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p40,R2E_spatial_resolution_revised,base_with_storage_degradation,baseline,k100,node_interface,0.4,1.9308909423102263,1.9308909423102258,5.3709271833666525,850.3233316789649,-850.3233316789649,0.0,True,True,
R2E_spatial_resolution_revised,r2_R2E_spatial_resolution_revised_0093_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p25,R2E_spatial_resolution_revised,base_with_storage_degradation,baseline,k100,node_interface,0.25,1.2068068389438917,1.2068068389438946,6.595777846292342,2773.3567110555005,-2773.3567110555005,0.0,True,True,
R2E_spatial_resolution_revised,r2_R2E_spatial_resolution_revised_0094_k100_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p14,R2E_spatial_resolution_revised,base_with_storage_degradation,baseline,k100,node_interface,0.14,0.6758118298085793,0.6758118298085811,10.722882634181012,13304.350744154934,-13304.350744154934,0.0,True,True,
R2E_spatial_resolution_revised,r2_R2E_spatial_resolution_revised_0095_k150_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p40,R2E_spatial_resolution_revised,base_with_storage_degradation,baseline,k150,node_interface,0.4,1.9308909423102263,1.930890942310241,10.936329680128356,7483.630454523725,-7483.630454523725,0.0,True,True,
R2E_spatial_resolution_revised,r2_R2E_spatial_resolution_revised_0096_k150_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p25,R2E_spatial_resolution_revised,base_with_storage_degradation,baseline,k150,node_interface,0.25,1.2068068389438917,1.2068068389438935,20925.40819731962,167278167.28002676,-167278167.28002676,0.0,True,False,load_shedding
R2E_spatial_resolution_revised,r2_R2E_spatial_resolution_revised_0097_k150_repday_opt_base_with_storage_degradation_liion_4h_with_degradation_baseline_capfix0p14,R2E_spatial_resolution_revised,base_with_storage_degradation,baseline,k150,node_interface,0.14,0.6758118298085793,0.6758118298085757,109749.3992517384,167278514.36721325,-167278514.36721325,0.0,True,False,load_shedding
